event_id,timestamp,username,user_role,employment_type,site,asset_id,src_ip,src_country,auth_method,mfa_used,event_type,result,target_system,privileged_action,session_duration_s,bytes_out,gt_scenario
ACC009266,2019-04-12 11:47:13,cont004,control_room_operator,employee,TAILINGS-01,AST-0101,10.38.55.88,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,plc_engineering_ws,False,505,0,
ACC009267,2019-04-12 11:48:45,cont004,control_room_operator,employee,TAILINGS-01,AST-0113,10.38.55.88,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,plc_engineering_ws,False,0,754620,
ACC009268,2019-04-12 11:49:10,cont009,control_room_operator,employee,PIT-A,AST-0016,10.53.133.63,NAM,rdp_broker,True,LOGOUT,success,file_share,False,770,0,
ACC009269,2019-04-12 11:51:53,cont004,control_room_operator,employee,TAILINGS-01,AST-0112,10.38.55.88,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,erp,False,0,1217488,
ACC009270,2019-04-12 11:54:26,cont008,control_room_operator,employee,TAILINGS-01,AST-0101,10.36.246.125,NAM,ot_jump_host,True,LOGOUT,success,erp,False,1968,0,
ACC009271,2019-04-12 11:54:39,it066,it_service_desk,employee,PORT-WVB,AST-0194,10.33.114.89,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,plc_engineering_ws,False,0,990373,
ACC009272,2019-04-12 11:55:38,cont004,control_room_operator,employee,TAILINGS-01,AST-0113,10.38.55.61,NAM,vpn_gateway,True,LOGOUT,success,telemetry_broker,False,505,0,
ACC009273,2019-04-12 11:57:51,cont013,control_room_operator,employee,PIT-B,AST-0035,10.29.14.90,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,plc_engineering_ws,False,0,2093876,
ACC009274,2019-04-12 11:58:40,cont086,contractor_surveyor,contractor,PORT-WVB,AST-0183,10.32.162.113,NAM,web_portal,True,LOGIN_SUCCESS,success,erp,False,303,0,
ACC009275,2019-04-12 11:59:27,cont086,contractor_surveyor,contractor,PORT-WVB,AST-0182,10.32.162.113,NAM,web_portal,True,RESOURCE_ACCESS,success,plc_engineering_ws,False,0,2850860,
ACC009276,2019-04-12 12:00:23,cont086,contractor_surveyor,contractor,PORT-WVB,AST-0189,10.32.162.70,NAM,web_portal,True,RESOURCE_ACCESS,success,plc_engineering_ws,False,0,2914789,
ACC009277,2019-04-12 12:01:05,it062,it_service_desk,employee,PORT-WVB,AST-0193,10.45.80.79,NAM,web_portal,False,RESOURCE_ACCESS,success,scada_hmi,False,0,1592419,
ACC009278,2019-04-12 12:01:05,it062,it_service_desk,employee,PORT-WVB,AST-0187,10.45.80.108,NAM,web_portal,False,RESOURCE_ACCESS,success,file_share,False,0,1825269,
ACC009279,2019-04-12 12:01:14,mine101,mine_planner,employee,HQ-WHK,AST-0171,10.21.117.51,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,erp,False,1358,0,
ACC009280,2019-04-12 12:01:43,main048,maintenance_engineer,employee,PLANT-01,AST-0067,10.20.194.48,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,erp,False,2167,0,
ACC009281,2019-04-12 12:01:44,cont013,control_room_operator,employee,PIT-B,AST-0035,10.29.14.90,NAM,vpn_gateway,True,LOGOUT,success,file_share,False,1141,0,
ACC009282,2019-04-12 12:01:51,cont086,contractor_surveyor,contractor,PORT-WVB,AST-0182,10.32.162.113,NAM,web_portal,True,RESOURCE_ACCESS,success,plc_engineering_ws,False,0,4878247,
ACC009283,2019-04-12 12:02:02,cont086,contractor_surveyor,contractor,PORT-WVB,AST-0183,10.32.162.70,NAM,web_portal,True,RESOURCE_ACCESS,success,plc_engineering_ws,False,0,3394858,
ACC009284,2019-04-12 12:03:43,cont086,contractor_surveyor,contractor,PORT-WVB,AST-0184,10.32.162.113,NAM,web_portal,True,LOGOUT,success,erp,False,303,0,
ACC009285,2019-04-12 12:04:17,cont005,control_room_operator,employee,TAILINGS-01,AST-0120,10.26.35.87,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,plc_engineering_ws,False,0,483775,
ACC009286,2019-04-12 12:04:20,mine101,mine_planner,employee,HQ-WHK,AST-0177,10.21.117.169,NAM,ot_jump_host,True,LOGOUT,success,historian,False,1368,0,
ACC009287,2019-04-12 12:04:57,main048,maintenance_engineer,employee,PLANT-01,AST-0067,10.20.194.202,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,fleet_mgmt,False,0,4597321,
ACC009288,2019-04-12 12:06:24,mine095,mine_planner,employee,HQ-WHK,AST-0169,10.55.188.174,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,plc_engineering_ws,False,0,2801459,
ACC009289,2019-04-12 12:07:23,it062,it_service_desk,employee,PORT-WVB,AST-0193,10.45.80.108,NAM,web_portal,False,RESOURCE_ACCESS,success,scada_hmi,False,0,58349,
ACC009290,2019-04-12 12:08:07,it061,it_service_desk,employee,CAMP-01,AST-0155,10.54.110.211,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,scada_hmi,False,4304,0,
ACC009291,2019-04-12 12:08:35,ot058,ot_network_admin,employee,PLANT-01,AST-0087,10.41.127.14,NAM,ssh_bastion,True,LOGOUT,success,historian,False,4001,0,
ACC009292,2019-04-12 12:10:54,cont006,control_room_operator,employee,PIT-A,AST-0022,10.52.62.105,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,maintenance_portal,False,4025,0,
ACC009293,2019-04-12 12:14:46,supe111,supervisor,employee,PIT-B,AST-0059,10.30.52.31,NAM,rdp_broker,False,LOGOUT,success,erp,False,2770,0,
ACC009294,2019-04-12 12:16:44,vend075,vendor_technician,vendor,PIT-A,AST-0028,10.56.89.214,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,historian,False,3982,0,
ACC009295,2019-04-12 12:19:40,main045,maintenance_engineer,employee,WORKSHOP-01,AST-0129,10.34.55.74,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,fleet_mgmt,False,2540,0,
ACC009296,2019-04-12 12:20:23,mine101,mine_planner,employee,HQ-WHK,AST-0178,10.21.117.51,NAM,ot_jump_host,True,LOGOUT,success,erp,False,2502,0,
ACC009297,2019-04-12 12:21:04,it062,it_service_desk,employee,PORT-WVB,AST-0193,10.45.80.108,NAM,web_portal,False,RESOURCE_ACCESS,success,scada_hmi,False,0,3960377,
ACC009298,2019-04-12 12:21:44,vend075,vendor_technician,vendor,PIT-A,AST-0023,10.56.89.214,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,telemetry_broker,False,0,6954405,
ACC009299,2019-04-12 12:23:47,it059,it_service_desk,employee,CAMP-01,AST-0156,10.46.74.160,NAM,ot_jump_host,False,LOGOUT,success,fleet_mgmt,False,5155,0,
ACC009300,2019-04-12 12:23:52,mine101,mine_planner,employee,HQ-WHK,AST-0171,10.21.117.169,NAM,ot_jump_host,True,LOGOUT,success,historian,False,1358,0,
ACC009301,2019-04-12 12:26:37,cont007,control_room_operator,employee,PIT-B,AST-0061,10.39.48.243,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,cctv_nvr,False,2436,0,
ACC009302,2019-04-12 12:27:48,cont006,control_room_operator,employee,PIT-A,AST-0030,10.52.62.105,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,scada_hmi,False,0,1633383,
ACC009303,2019-04-12 12:28:42,vend076,vendor_technician,vendor,PLANT-01,AST-0069,10.52.241.81,NAM,ot_jump_host,False,LOGIN_SUCCESS,success,telemetry_broker,False,1032,0,
ACC009304,2019-04-12 12:28:53,it062,it_service_desk,employee,PORT-WVB,AST-0193,10.45.80.108,NAM,web_portal,False,LOGOUT,success,file_share,False,2521,0,
ACC009305,2019-04-12 12:29:58,main028,maintenance_engineer,employee,TAILINGS-01,AST-0114,10.24.11.46,NAM,ssh_bastion,True,LOGOUT,success,maintenance_portal,False,5017,0,
ACC009306,2019-04-12 12:30:23,vend076,vendor_technician,vendor,PLANT-01,AST-0086,10.52.241.105,NAM,ot_jump_host,False,RESOURCE_ACCESS,success,plc_engineering_ws,True,0,2197484,
ACC009307,2019-04-12 12:30:57,vend074,vendor_technician,vendor,PLANT-01,AST-0077,10.53.4.180,NAM,rdp_broker,True,LOGIN_SUCCESS,success,scada_hmi,False,3569,0,
ACC009308,2019-04-12 12:32:02,it065,it_service_desk,employee,PORT-WVB,AST-0193,10.26.115.148,NAM,rdp_broker,True,LOGIN_SUCCESS,success,fleet_mgmt,False,2400,0,
ACC009309,2019-04-12 12:35:50,vend076,vendor_technician,vendor,PLANT-01,AST-0074,10.52.241.105,NAM,ot_jump_host,False,RESOURCE_ACCESS,success,telemetry_broker,True,0,4790668,
ACC009310,2019-04-12 12:36:08,vend075,vendor_technician,vendor,PIT-A,AST-0026,10.56.89.214,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,telemetry_broker,True,0,4969429,
ACC009311,2019-04-12 12:36:20,ot057,ot_network_admin,employee,PIT-A,AST-0013,10.35.244.12,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,fleet_mgmt,False,4580,0,
ACC009312,2019-04-12 12:36:58,mine096,mine_planner,employee,CAMP-01,AST-0158,10.45.3.35,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,erp,False,3194,0,
ACC009313,2019-04-12 12:37:34,ot058,ot_network_admin,employee,PLANT-01,AST-0088,10.41.127.83,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,historian,False,4582,0,
ACC009314,2019-04-12 12:37:50,main048,maintenance_engineer,employee,PLANT-01,AST-0068,10.20.194.48,NAM,ot_jump_host,True,LOGOUT,success,cctv_nvr,False,2167,0,
ACC009315,2019-04-12 12:37:59,vend074,vendor_technician,vendor,PLANT-01,AST-0064,10.53.4.180,NAM,rdp_broker,True,RESOURCE_ACCESS,success,plc_engineering_ws,True,0,4778612,
ACC009316,2019-04-12 12:38:18,it066,it_service_desk,employee,PORT-WVB,AST-0182,10.33.114.229,NAM,vpn_gateway,True,LOGOUT,success,plc_engineering_ws,False,4261,0,
ACC009317,2019-04-12 12:38:39,cont005,control_room_operator,employee,TAILINGS-01,AST-0120,10.26.35.229,NAM,vpn_gateway,True,LOGOUT,success,historian,False,4736,0,
ACC009318,2019-04-12 12:38:56,mine095,mine_planner,employee,HQ-WHK,AST-0175,10.55.188.174,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,cctv_nvr,False,0,1017765,
ACC009319,2019-04-12 12:39:25,cont008,control_room_operator,employee,TAILINGS-01,AST-0102,10.36.246.125,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,telemetry_broker,False,2967,0,
ACC009320,2019-04-12 12:39:41,cont007,control_room_operator,employee,PIT-B,AST-0031,10.39.48.156,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,file_share,True,0,1616866,
ACC009321,2019-04-12 12:41:29,cont008,control_room_operator,employee,TAILINGS-01,AST-0107,10.36.246.125,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,telemetry_broker,False,0,168724,
ACC009322,2019-04-12 12:41:31,ot055,ot_network_admin,employee,TAILINGS-01,AST-0117,10.29.65.23,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,cctv_nvr,False,4774,0,
ACC009323,2019-04-12 12:43:34,ot058,ot_network_admin,employee,PLANT-01,AST-0064,10.41.127.14,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,erp,False,0,2921599,
ACC009324,2019-04-12 12:43:43,vend076,vendor_technician,vendor,PLANT-01,AST-0082,10.52.241.105,NAM,ot_jump_host,False,RESOURCE_ACCESS,success,file_share,False,0,4428859,
ACC009325,2019-04-12 12:44:00,vend076,vendor_technician,vendor,PLANT-01,AST-0074,10.52.241.81,NAM,ot_jump_host,False,RESOURCE_ACCESS,success,file_share,True,0,1900954,
ACC009326,2019-04-12 12:45:21,vend076,vendor_technician,vendor,PLANT-01,AST-0069,10.52.241.105,NAM,ot_jump_host,False,RESOURCE_ACCESS,success,file_share,False,0,123731,
ACC009327,2019-04-12 12:45:54,vend076,vendor_technician,vendor,PLANT-01,AST-0082,10.52.241.81,NAM,ot_jump_host,False,LOGOUT,success,file_share,False,1032,0,
ACC009328,2019-04-12 12:47:20,cont009,control_room_operator,employee,PIT-A,AST-0015,10.53.133.63,NAM,rdp_broker,True,LOGIN_FAILURE,failure,file_share,False,0,0,
ACC009329,2019-04-12 12:49:08,cont009,control_room_operator,employee,PIT-A,AST-0016,10.53.133.63,NAM,rdp_broker,True,LOGIN_SUCCESS,success,telemetry_broker,False,0,0,
ACC009330,2019-04-12 12:49:34,ot057,ot_network_admin,employee,PIT-A,AST-0017,10.35.244.12,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,historian,False,453,0,
ACC009331,2019-04-12 12:51:00,vend075,vendor_technician,vendor,PIT-A,AST-0006,10.56.89.214,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,historian,False,0,5429286,
ACC009332,2019-04-12 12:51:19,mine095,mine_planner,employee,HQ-WHK,AST-0169,10.55.188.174,NAM,vpn_gateway,False,LOGOUT,success,cctv_nvr,False,4461,0,
ACC009333,2019-04-12 12:52:56,vend075,vendor_technician,vendor,PIT-A,AST-0006,10.56.89.214,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,historian,False,0,3449212,
ACC009334,2019-04-12 12:54:15,ot057,ot_network_admin,employee,PIT-A,AST-0017,10.35.244.12,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,historian,True,0,4094722,
ACC009335,2019-04-12 12:55:44,mine096,mine_planner,employee,CAMP-01,AST-0163,10.45.3.35,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,erp,False,3895,0,
ACC009336,2019-04-12 12:55:53,mine096,mine_planner,employee,CAMP-01,AST-0164,10.45.3.128,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,historian,False,0,1497888,
ACC009337,2019-04-12 12:57:07,ot057,ot_network_admin,employee,PIT-A,AST-0013,10.35.244.12,NAM,ssh_bastion,True,LOGOUT,success,scada_hmi,False,453,0,
ACC009338,2019-04-12 12:57:27,main028,maintenance_engineer,employee,TAILINGS-01,AST-0114,10.24.11.206,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,file_share,False,1840,0,
ACC009339,2019-04-12 12:57:44,vend074,vendor_technician,vendor,PLANT-01,AST-0070,10.53.4.180,NAM,rdp_broker,True,RESOURCE_ACCESS,success,telemetry_broker,False,0,3915288,
ACC009340,2019-04-12 13:00:55,mine096,mine_planner,employee,CAMP-01,AST-0164,10.45.3.41,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,erp,False,0,1911003,
ACC009341,2019-04-12 13:01:04,mine102,mine_planner,employee,CAMP-01,AST-0155,10.59.90.163,NAM,vpn_gateway,True,LOGIN_FAILURE,failure,erp,False,0,0,
ACC009342,2019-04-12 13:02:00,main045,maintenance_engineer,employee,WORKSHOP-01,AST-0132,10.34.55.74,NAM,ssh_bastion,True,LOGOUT,success,maintenance_portal,False,2540,0,
ACC009343,2019-04-12 13:02:10,mine102,mine_planner,employee,CAMP-01,AST-0158,10.59.90.163,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,scada_hmi,False,0,0,
ACC009344,2019-04-12 13:02:23,mine090,mine_planner,employee,CAMP-01,AST-0160,10.55.86.43,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,telemetry_broker,False,923,0,
ACC009345,2019-04-12 13:04:28,cont083,contractor_surveyor,contractor,PORT-WVB,AST-0184,10.22.162.18,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,maintenance_portal,False,2421,0,
ACC009346,2019-04-12 13:05:59,main028,maintenance_engineer,employee,TAILINGS-01,AST-0099,10.24.11.46,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,file_share,False,0,2107986,
ACC009347,2019-04-12 13:07:13,cont007,control_room_operator,employee,PIT-B,AST-0031,10.39.48.156,NAM,vpn_gateway,True,LOGOUT,success,telemetry_broker,False,2436,0,
ACC009348,2019-04-12 13:07:27,it061,it_service_desk,employee,CAMP-01,AST-0155,10.54.110.211,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,2623640,
ACC009349,2019-04-12 13:09:31,vend073,vendor_technician,vendor,PIT-B,AST-0057,10.40.31.183,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,telemetry_broker,False,710,0,
ACC009350,2019-04-12 13:12:02,it065,it_service_desk,employee,PORT-WVB,AST-0183,10.26.115.148,NAM,rdp_broker,True,LOGOUT,success,scada_hmi,False,2400,0,
ACC009351,2019-04-12 13:12:14,it061,it_service_desk,employee,CAMP-01,AST-0161,10.54.110.211,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,scada_hmi,False,0,2771287,
ACC009352,2019-04-12 13:13:55,cont083,contractor_surveyor,contractor,PORT-WVB,AST-0186,10.22.162.249,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,1874391,
ACC009353,2019-04-12 13:14:12,vend073,vendor_technician,vendor,PIT-B,AST-0052,10.40.31.156,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,scada_hmi,True,0,4472576,
ACC009354,2019-04-12 13:14:37,main028,maintenance_engineer,employee,TAILINGS-01,AST-0110,10.24.11.46,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,file_share,False,0,89817,
ACC009355,2019-04-12 13:14:38,cont083,contractor_surveyor,contractor,PORT-WVB,AST-0191,10.22.162.18,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,cctv_nvr,False,0,2932930,
ACC009356,2019-04-12 13:17:46,mine090,mine_planner,employee,CAMP-01,AST-0158,10.55.86.91,NAM,ot_jump_host,True,LOGOUT,success,scada_hmi,False,923,0,
ACC009357,2019-04-12 13:17:59,cont006,control_room_operator,employee,PIT-A,AST-0029,10.52.62.105,NAM,ot_jump_host,True,LOGOUT,success,erp,False,4025,0,
ACC009358,2019-04-12 13:18:58,vend071,vendor_technician,vendor,TAILINGS-01,AST-0096,10.50.7.143,NAM,web_portal,True,LOGIN_SUCCESS,success,telemetry_broker,False,535,0,
ACC009359,2019-04-12 13:19:51,it061,it_service_desk,employee,CAMP-01,AST-0158,10.54.110.211,NAM,ot_jump_host,True,LOGOUT,success,maintenance_portal,False,4304,0,
ACC009360,2019-04-12 13:21:21,vend073,vendor_technician,vendor,PIT-B,AST-0057,10.40.31.183,NAM,vpn_gateway,True,LOGOUT,success,scada_hmi,False,710,0,
ACC009361,2019-04-12 13:21:24,main048,maintenance_engineer,employee,PLANT-01,AST-0077,10.20.194.178,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,fleet_mgmt,False,3011,0,
ACC009362,2019-04-12 13:21:34,vend074,vendor_technician,vendor,PLANT-01,AST-0077,10.53.4.180,NAM,rdp_broker,True,RESOURCE_ACCESS,success,plc_engineering_ws,True,0,2956301,
ACC009363,2019-04-12 13:22:27,mine096,mine_planner,employee,CAMP-01,AST-0155,10.45.3.128,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,historian,False,0,4219307,
ACC009364,2019-04-12 13:23:06,vend075,vendor_technician,vendor,PIT-A,AST-0026,10.56.89.214,NAM,ssh_bastion,True,LOGOUT,success,historian,False,3982,0,
ACC009365,2019-04-12 13:23:38,mine102,mine_planner,employee,CAMP-01,AST-0156,10.59.90.163,NAM,vpn_gateway,True,LOGIN_FAILURE,failure,scada_hmi,False,0,0,
ACC009366,2019-04-12 13:24:05,vend071,vendor_technician,vendor,TAILINGS-01,AST-0095,10.50.7.175,NAM,web_portal,True,RESOURCE_ACCESS,success,telemetry_broker,False,0,2157079,
ACC009367,2019-04-12 13:25:17,it067,it_service_desk,employee,HQ-WHK,AST-0168,10.54.34.82,NAM,web_portal,True,LOGIN_SUCCESS,success,plc_engineering_ws,False,1460,0,
ACC009368,2019-04-12 13:25:32,cont006,control_room_operator,employee,PIT-A,AST-0027,10.52.62.121,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,erp,False,3290,0,
ACC009369,2019-04-12 13:25:44,mine102,mine_planner,employee,CAMP-01,AST-0158,10.59.90.163,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,erp,False,0,0,
ACC009370,2019-04-12 13:27:03,main028,maintenance_engineer,employee,TAILINGS-01,AST-0110,10.24.11.46,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,fleet_mgmt,False,0,3169934,
ACC009371,2019-04-12 13:27:45,mine096,mine_planner,employee,CAMP-01,AST-0164,10.45.3.128,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,erp,False,0,3247372,
ACC009372,2019-04-12 13:27:53,vend071,vendor_technician,vendor,TAILINGS-01,AST-0116,10.50.7.143,NAM,web_portal,True,LOGOUT,success,telemetry_broker,False,535,0,
ACC009373,2019-04-12 13:28:07,main028,maintenance_engineer,employee,TAILINGS-01,AST-0114,10.24.11.206,NAM,ssh_bastion,True,LOGOUT,success,maintenance_portal,False,1840,0,
ACC009374,2019-04-12 13:28:52,cont008,control_room_operator,employee,TAILINGS-01,AST-0107,10.36.246.125,NAM,ot_jump_host,True,LOGOUT,success,telemetry_broker,False,2967,0,
ACC009375,2019-04-12 13:30:12,mine096,mine_planner,employee,CAMP-01,AST-0158,10.45.3.41,NAM,vpn_gateway,True,LOGOUT,success,erp,False,3194,0,
ACC009376,2019-04-12 13:30:26,vend074,vendor_technician,vendor,PLANT-01,AST-0070,10.53.4.180,NAM,rdp_broker,True,LOGOUT,success,plc_engineering_ws,False,3569,0,
ACC009377,2019-04-12 13:34:47,mine096,mine_planner,employee,CAMP-01,AST-0155,10.45.3.41,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,historian,False,0,2792703,
ACC009378,2019-04-12 13:35:02,cont010,control_room_operator,employee,TAILINGS-01,AST-0119,10.46.73.118,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,scada_hmi,False,6751,0,
ACC009379,2019-04-12 13:38:11,cont006,control_room_operator,employee,PIT-A,AST-0022,10.52.62.105,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,erp,False,0,2521774,
ACC009380,2019-04-12 13:39:29,it067,it_service_desk,employee,HQ-WHK,AST-0170,10.54.34.170,NAM,web_portal,True,RESOURCE_ACCESS,success,plc_engineering_ws,False,0,230682,
ACC009381,2019-04-12 13:39:33,main048,maintenance_engineer,employee,PLANT-01,AST-0068,10.20.194.202,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,fleet_mgmt,False,0,1315861,
ACC009382,2019-04-12 13:39:35,mine096,mine_planner,employee,CAMP-01,AST-0164,10.45.3.41,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,erp,False,2858,0,
ACC009383,2019-04-12 13:41:32,ot058,ot_network_admin,employee,PLANT-01,AST-0090,10.41.127.14,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,fleet_mgmt,False,0,1472514,
ACC009384,2019-04-12 13:42:23,it064,it_service_desk,employee,PORT-WVB,AST-0185,10.53.220.241,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,telemetry_broker,False,2080,0,
ACC009385,2019-04-12 13:43:14,cont083,contractor_surveyor,contractor,PORT-WVB,AST-0191,10.22.162.249,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,2842174,
ACC009386,2019-04-12 13:44:49,cont083,contractor_surveyor,contractor,PORT-WVB,AST-0191,10.22.162.18,NAM,ot_jump_host,True,LOGOUT,success,cctv_nvr,False,2421,0,
ACC009387,2019-04-12 13:49:37,it067,it_service_desk,employee,HQ-WHK,AST-0169,10.54.34.170,NAM,web_portal,True,LOGOUT,success,telemetry_broker,False,1460,0,
ACC009388,2019-04-12 13:52:40,ot057,ot_network_admin,employee,PIT-A,AST-0026,10.35.244.12,NAM,ssh_bastion,True,LOGOUT,success,historian,False,4580,0,
ACC009389,2019-04-12 13:53:56,ot058,ot_network_admin,employee,PLANT-01,AST-0090,10.41.127.218,NAM,ssh_bastion,True,LOGOUT,success,erp,False,4582,0,
ACC009390,2019-04-12 13:54:14,it064,it_service_desk,employee,PORT-WVB,AST-0191,10.53.220.241,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,telemetry_broker,False,0,3347853,
ACC009391,2019-04-12 14:00:39,mine096,mine_planner,employee,CAMP-01,AST-0158,10.45.3.35,NAM,vpn_gateway,True,LOGOUT,success,erp,False,3895,0,
ACC009392,2019-04-12 14:01:05,ot055,ot_network_admin,employee,TAILINGS-01,AST-0110,10.29.65.182,NAM,vpn_gateway,True,LOGOUT,success,cctv_nvr,False,4774,0,
ACC009393,2019-04-12 14:03:18,cont006,control_room_operator,employee,PIT-A,AST-0027,10.52.62.121,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,scada_hmi,False,0,2072701,
ACC009394,2019-04-12 14:04:45,cont088,contractor_surveyor,contractor,CAMP-01,AST-0165,10.40.13.65,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,historian,False,787,0,
ACC009395,2019-04-12 14:05:53,mine097,mine_planner,employee,HQ-WHK,AST-0174,10.55.138.215,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,cctv_nvr,False,4421,0,
ACC009396,2019-04-12 14:08:41,cont020,control_room_operator,employee,PLANT-01,AST-0067,10.28.215.202,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,fleet_mgmt,False,2134,0,
ACC009397,2019-04-12 14:09:15,mine092,mine_planner,employee,PORT-WVB,AST-0188,10.55.107.188,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,cctv_nvr,False,2474,0,
ACC009398,2019-04-12 14:11:03,it063,it_service_desk,employee,CAMP-01,AST-0156,10.28.116.170,NAM,web_portal,True,LOGIN_SUCCESS,success,telemetry_broker,False,2685,0,
ACC009399,2019-04-12 14:11:35,main048,maintenance_engineer,employee,PLANT-01,AST-0067,10.20.194.202,NAM,ot_jump_host,True,LOGOUT,success,fleet_mgmt,False,3011,0,
ACC009400,2019-04-12 14:12:05,cont088,contractor_surveyor,contractor,CAMP-01,AST-0165,10.40.13.209,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,cctv_nvr,False,0,3175360,
ACC009401,2019-04-12 14:13:49,cont020,control_room_operator,employee,PLANT-01,AST-0067,10.28.215.202,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,fleet_mgmt,False,0,3050,
ACC009402,2019-04-12 14:14:12,it064,it_service_desk,employee,PORT-WVB,AST-0185,10.53.220.241,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,scada_hmi,False,0,3988570,
ACC009403,2019-04-12 14:15:18,cont086,contractor_surveyor,contractor,PORT-WVB,AST-0184,10.32.162.218,NAM,web_portal,True,LOGIN_SUCCESS,success,scada_hmi,False,3575,0,
ACC009404,2019-04-12 14:17:03,it064,it_service_desk,employee,PORT-WVB,AST-0193,10.53.220.241,NAM,ssh_bastion,True,LOGOUT,success,cctv_nvr,False,2080,0,
ACC009405,2019-04-12 14:17:35,cont080,contractor_surveyor,contractor,TAILINGS-01,AST-0106,10.30.64.139,NAM,rdp_broker,False,LOGIN_SUCCESS,success,historian,False,3098,0,
ACC009406,2019-04-12 14:17:52,cont088,contractor_surveyor,contractor,CAMP-01,AST-0164,10.40.13.209,NAM,ssh_bastion,True,LOGOUT,success,cctv_nvr,False,787,0,
ACC009407,2019-04-12 14:19:57,mine097,mine_planner,employee,HQ-WHK,AST-0170,10.55.138.215,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,cctv_nvr,False,0,2707120,
ACC009408,2019-04-12 14:20:22,cont006,control_room_operator,employee,PIT-A,AST-0022,10.52.62.14,NAM,ot_jump_host,True,LOGOUT,success,cctv_nvr,False,3290,0,
ACC009409,2019-04-12 14:21:11,mine096,mine_planner,employee,CAMP-01,AST-0159,10.45.3.35,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,erp,False,0,1964494,
